dataset_row_id,factor_key,factor_name,group_name,relevance,sentiment_score,pressure,confidence,sentiment_label,is_relevant,evidence,reason,raw_factor_returned,call_status,raw_text_chars
612,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.8,neutral,False,,нет связи,True,batch,2800
612,divorce_rate,Число зарегистрированных разводов на 1000 населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
612,enterprises_count,Число предприятий и организаций,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1250
612,female_population,Число женщин,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
612,hospitals,Число больничных организаций,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1052
612,housing_area_per_capita,Общая площадь жилья на одного жителя,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1250
612,industrial_production_index,Индексы промышленного производства,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1250
612,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
612,internal_arrivals,Число прибытий внутри региона,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
612,internal_departures,Число выбытий из региона,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
612,international_inflow,Число прибывших в страну,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
612,international_outflow,Число выбывших из страны,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
612,large_families_housing,"Многодетные семьи, улучшившие жилищные условия",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2863
612,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
612,living_wage,Величина прожиточного минимума на душу населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,449
612,male_population,Число мужчин,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
612,marriage_rate,Число зарегистрированных браков на 1000 населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
612,maternity_capital,"Численность лиц, получивших сертификат на материнский капитал",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2863
612,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
612,outpatient_clinics,Число амбулаторно-поликлинических организаций,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1052
612,per_capita_income,Среднедушевые денежные доходы населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,449
612,population_size,Численность населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,76
612,preschool_coverage,Охват детей до 6 лет дошкольным образованием,family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2863
612,primary_housing_price_index,Индексы цен на первичном рынке жилья,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1250
612,qualified_doctors,Численность врачей высшей и первой квалификационных категорий,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1052
612,real_income_index,Реальные денежные доходы населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,449
612,secondary_housing_price_index,Индексы цен на вторичном рынке жилья,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1250
612,unemployment_rate,Уровень безработицы,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,449
612,wastewater_discharge,Сброс загрязненных сточных вод,ecology_utilities,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,729
613,abortions,Число абортов,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1052
613,air_pollution,Выбросы загрязняющих веществ в атмосферный воздух,ecology_utilities,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,729
613,birth_rate_per_1000,Коэффициент рождаемости на 1000 человек,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,468
613,child_living_wage,Величина прожиточного минимума на ребенка,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,495
613,childcare_allowance,Ежемесячное пособие по уходу за первым ребенком,family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2863
613,children_benefits,"Численность детей до 18 лет, на которых назначено пособие",family_children_support,0.0,0.0,0.0,0.8,neutral,False,,нет связи,True,batch,2863
613,consumer_price_index,Индексы потребительских цен,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,495
613,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.8,neutral,False,,нет связи,True,batch,2800
613,divorce_rate,Число зарегистрированных разводов на 1000 населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,468
613,enterprises_count,Число предприятий и организаций,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1250
613,female_population,Число женщин,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,468
613,hospitals,Число больничных организаций,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1052
613,housing_area_per_capita,Общая площадь жилья на одного жителя,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1250
613,industrial_production_index,Индексы промышленного производства,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1250
613,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
613,internal_arrivals,Число прибытий внутри региона,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,468
613,internal_departures,Число выбытий из региона,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,468
613,international_inflow,Число прибывших в страну,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,468
613,international_outflow,Число выбывших из страны,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,468
613,large_families_housing,"Многодетные семьи, улучшившие жилищные условия",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2863
613,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
613,living_wage,Величина прожиточного минимума на душу населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,495
613,male_population,Число мужчин,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,468
613,marriage_rate,Число зарегистрированных браков на 1000 населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,468
613,maternity_capital,"Численность лиц, получивших сертификат на материнский капитал",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2863
613,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2800
613,outpatient_clinics,Число амбулаторно-поликлинических организаций,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1052
613,per_capita_income,Среднедушевые денежные доходы населения,economy_income_prices,0.3,0.0,0.0,0.5,neutral,False,Выборы в Госдуму в 2026 году будут проходить по новой схеме одномандатных,Изменение схемы выборов может косвенно влиять на распределение ресурсов и доходы,True,single_after_error,495
613,population_size,Численность населения,demography_migration,0.3,0.0,0.0,0.5,neutral,False,Увеличение на один избирательный округ происходит в Москве (итого будет 16)...,Изменение границ округов влияет на распределение населения,True,single_after_error,468
613,preschool_coverage,Охват детей до 6 лет дошкольным образованием,family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2863
613,primary_housing_price_index,Индексы цен на первичном рынке жилья,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1250
613,qualified_doctors,Численность врачей высшей и первой квалификационных категорий,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1052
613,real_income_index,Реальные денежные доходы населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,495
613,secondary_housing_price_index,Индексы цен на вторичном рынке жилья,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1250
613,unemployment_rate,Уровень безработицы,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,single_after_error,495
613,wastewater_discharge,Сброс загрязненных сточных вод,ecology_utilities,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,729
617,abortions,Число абортов,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3573
617,air_pollution,Выбросы загрязняющих веществ в атмосферный воздух,ecology_utilities,0.3,0.0,0.0,0.5,neutral,False,"Аэропорт Саратова ""Гагарин"" снял временные ограничения на прием и выпуск воздушных судов",Не связано с выбросами или загрязнением воздуха,True,batch,1669
617,birth_rate_per_1000,Коэффициент рождаемости на 1000 человек,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
617,child_living_wage,Величина прожиточного минимума на ребенка,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1300
617,childcare_allowance,Ежемесячное пособие по уходу за первым ребенком,family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3174
617,children_benefits,"Численность детей до 18 лет, на которых назначено пособие",family_children_support,0.0,0.0,0.0,1.0,neutral,False,,нет связи,True,batch,3174
617,consumer_price_index,Индексы потребительских цен,economy_income_prices,0.3,0.0,0.0,0.5,neutral,False,"инфляция, потребительские цены, тарифы ЖКХ",упоминание о снятии ограничений в аэропорту,True,batch,1300
617,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
617,divorce_rate,Число зарегистрированных разводов на 1000 населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
617,enterprises_count,Число предприятий и организаций,production_enterprises_housing,0.3,0.0,0.0,0.7,neutral,False,"Аэропорт Саратова ""Гагарин"" снял временные ограничения","Событие касается инфраструктуры, но не прямо производства или числа предприятий",True,batch,2171
617,female_population,Число женщин,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
617,hospitals,Число больничных организаций,healthcare,0.3,0.0,0.0,0.5,neutral,False,"Аэропорт Саратова ""Гагарин"" снял временные ограничения",Не связано с больницами или медицинской инфраструктурой,True,batch,3573
617,housing_area_per_capita,Общая площадь жилья на одного жителя,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2171
617,industrial_production_index,Индексы промышленного производства,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2171
617,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
617,internal_arrivals,Число прибытий внутри региона,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
617,internal_departures,Число выбытий из региона,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
617,international_inflow,Число прибывших в страну,demography_migration,0.0,0.0,0.0,1.0,neutral,False,,Новость о возобновлении работы аэропорта не содержит информации о миграции.,True,batch,3758
617,international_outflow,Число выбывших из страны,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
617,large_families_housing,"Многодетные семьи, улучшившие жилищные условия",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3174
617,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
617,living_wage,Величина прожиточного минимума на душу населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1300
617,male_population,Число мужчин,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
617,marriage_rate,Число зарегистрированных браков на 1000 населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
617,maternity_capital,"Численность лиц, получивших сертификат на материнский капитал",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3174
617,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
617,outpatient_clinics,Число амбулаторно-поликлинических организаций,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3573
617,per_capita_income,Среднедушевые денежные доходы населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1300
617,population_size,Численность населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
617,preschool_coverage,Охват детей до 6 лет дошкольным образованием,family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3174
617,primary_housing_price_index,Индексы цен на первичном рынке жилья,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2171
617,qualified_doctors,Численность врачей высшей и первой квалификационных категорий,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3573
617,real_income_index,Реальные денежные доходы населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1300
617,secondary_housing_price_index,Индексы цен на вторичном рынке жилья,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2171
617,unemployment_rate,Уровень безработицы,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1300
617,wastewater_discharge,Сброс загрязненных сточных вод,ecology_utilities,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1669
623,abortions,Число абортов,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3573
623,air_pollution,Выбросы загрязняющих веществ в атмосферный воздух,ecology_utilities,0.3,0.0,0.0,0.5,neutral,False,Четыре человека погибли при пожаре в жилом комплексе в Гонконге,Пожар может вызвать загрязнение воздуха,True,batch,1669
623,birth_rate_per_1000,Коэффициент рождаемости на 1000 человек,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
623,child_living_wage,Величина прожиточного минимума на ребенка,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1300
623,childcare_allowance,Ежемесячное пособие по уходу за первым ребенком,family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3174
623,children_benefits,"Численность детей до 18 лет, на которых назначено пособие",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3174
623,consumer_price_index,Индексы потребительских цен,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1300
623,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
623,divorce_rate,Число зарегистрированных разводов на 1000 населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
623,enterprises_count,Число предприятий и организаций,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2171
623,female_population,Число женщин,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
623,hospitals,Число больничных организаций,healthcare,0.0,0.0,0.0,0.5,neutral,False,Четыре человека погибли при пожаре в жилом комплексе,Не связано с больницами или медицинской инфраструктурой,True,batch,3573
623,housing_area_per_capita,Общая площадь жилья на одного жителя,production_enterprises_housing,0.6,-1.0,0.5,0.8,negative,True,Четыре человека погибли при пожаре в жилом комплексе,Событие связано с жилым комплексом и потерей жизни,True,batch,2171
623,industrial_production_index,Индексы промышленного производства,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2171
623,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
623,internal_arrivals,Число прибытий внутри региона,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
623,internal_departures,Число выбытий из региона,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
623,international_inflow,Число прибывших в страну,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
623,international_outflow,Число выбывших из страны,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
623,large_families_housing,"Многодетные семьи, улучшившие жилищные условия",family_children_support,0.0,0.0,0.0,1.0,neutral,False,,нет связи,True,batch,3174
623,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
623,living_wage,Величина прожиточного минимума на душу населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1300
623,male_population,Число мужчин,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
623,marriage_rate,Число зарегистрированных браков на 1000 населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
623,maternity_capital,"Численность лиц, получивших сертификат на материнский капитал",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3174
623,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.9,-1.0,0.8,0.95,negative,True,Четыре человека погибли при пожаре,прямое упоминание гибели людей,True,batch,1593
623,outpatient_clinics,Число амбулаторно-поликлинических организаций,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3573
623,per_capita_income,Среднедушевые денежные доходы населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1300
623,population_size,Численность населения,demography_migration,0.0,0.0,0.0,1.0,neutral,False,,Новость о пожаре в Гонконге не содержит демографических данных.,True,batch,3758
623,preschool_coverage,Охват детей до 6 лет дошкольным образованием,family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3174
623,primary_housing_price_index,Индексы цен на первичном рынке жилья,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2171
623,qualified_doctors,Численность врачей высшей и первой квалификационных категорий,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3573
623,real_income_index,Реальные денежные доходы населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1300
623,secondary_housing_price_index,Индексы цен на вторичном рынке жилья,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2171
623,unemployment_rate,Уровень безработицы,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1300
623,wastewater_discharge,Сброс загрязненных сточных вод,ecology_utilities,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1669
624,abortions,Число абортов,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3573
624,air_pollution,Выбросы загрязняющих веществ в атмосферный воздух,ecology_utilities,0.3,0.0,0.0,0.5,neutral,False,Аэропорты Иванова и Ярославля возобновили работу,Не связано с загрязнением воздуха,True,batch,1669
624,birth_rate_per_1000,Коэффициент рождаемости на 1000 человек,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
624,child_living_wage,Величина прожиточного минимума на ребенка,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1300
624,childcare_allowance,Ежемесячное пособие по уходу за первым ребенком,family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3174
624,children_benefits,"Численность детей до 18 лет, на которых назначено пособие",family_children_support,0.0,0.0,0.0,1.0,neutral,False,,нет связи,True,batch,3174
624,consumer_price_index,Индексы потребительских цен,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1300
624,crime_count,Количество преступлений,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
624,divorce_rate,Число зарегистрированных разводов на 1000 населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
624,enterprises_count,Число предприятий и организаций,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2171
624,female_population,Число женщин,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
624,hospitals,Число больничных организаций,healthcare,0.3,0.0,0.0,0.5,neutral,False,Аэропорты Иванова и Ярославля возобновили работу,Не связано с больницами или медицинской инфраструктурой,True,batch,3573
624,housing_area_per_capita,Общая площадь жилья на одного жителя,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2171
624,industrial_production_index,Индексы промышленного производства,production_enterprises_housing,0.3,0.0,0.0,0.7,neutral,False,Аэропорты Иванова и Ярославля возобновили работу,"Связь с производством слабая, но касается инфраструктуры",True,batch,2171
624,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
624,internal_arrivals,Число прибытий внутри региона,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
624,internal_departures,Число выбытий из региона,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
624,international_inflow,Число прибывших в страну,demography_migration,0.0,0.0,0.0,1.0,neutral,False,,Возобновление работы аэропортов не связано с миграцией.,True,batch,3758
624,international_outflow,Число выбывших из страны,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
624,large_families_housing,"Многодетные семьи, улучшившие жилищные условия",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3174
624,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
624,living_wage,Величина прожиточного минимума на душу населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1300
624,male_population,Число мужчин,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
624,marriage_rate,Число зарегистрированных браков на 1000 населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
624,maternity_capital,"Численность лиц, получивших сертификат на материнский капитал",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3174
624,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
624,outpatient_clinics,Число амбулаторно-поликлинических организаций,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3573
624,per_capita_income,Среднедушевые денежные доходы населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1300
624,population_size,Численность населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
624,preschool_coverage,Охват детей до 6 лет дошкольным образованием,family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3174
624,primary_housing_price_index,Индексы цен на первичном рынке жилья,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2171
624,qualified_doctors,Численность врачей высшей и первой квалификационных категорий,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3573
624,real_income_index,Реальные денежные доходы населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1300
624,secondary_housing_price_index,Индексы цен на вторичном рынке жилья,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2171
624,unemployment_rate,Уровень безработицы,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1300
624,wastewater_discharge,Сброс загрязненных сточных вод,ecology_utilities,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1669
625,abortions,Число абортов,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3573
625,air_pollution,Выбросы загрязняющих веществ в атмосферный воздух,ecology_utilities,0.3,0.0,0.0,0.5,neutral,False,Женщина ранена в Брянской области после атаки БПЛА,Атака БПЛА может вызвать загрязнение,True,batch,1669
625,birth_rate_per_1000,Коэффициент рождаемости на 1000 человек,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
625,child_living_wage,Величина прожиточного минимума на ребенка,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1300
625,childcare_allowance,Ежемесячное пособие по уходу за первым ребенком,family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3174
625,children_benefits,"Численность детей до 18 лет, на которых назначено пособие",family_children_support,0.0,0.0,0.0,1.0,neutral,False,,нет связи,True,batch,3174
625,consumer_price_index,Индексы потребительских цен,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1300
625,crime_count,Количество преступлений,safety_mortality,0.3,0.0,0.0,0.5,neutral,False,Женщина ранена в Брянской области после атаки БПЛА,упоминание о ранениях,True,batch,1593
625,divorce_rate,Число зарегистрированных разводов на 1000 населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
625,enterprises_count,Число предприятий и организаций,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2171
625,female_population,Число женщин,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
625,hospitals,Число больничных организаций,healthcare,0.6,0.0,0.5,0.7,neutral,True,пострадавшая госпитализирована,Упоминание госпитализации пострадавшей,True,batch,3573
625,housing_area_per_capita,Общая площадь жилья на одного жителя,production_enterprises_housing,0.3,0.0,0.0,0.7,neutral,False,пострадала женщина,Событие касается жилого комплекса и пострадавших,True,batch,2171
625,industrial_production_index,Индексы промышленного производства,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2171
625,infant_mortality,Коэффициент младенческой смертности,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
625,internal_arrivals,Число прибытий внутри региона,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
625,internal_departures,Число выбытий из региона,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
625,international_inflow,Число прибывших в страну,demography_migration,0.0,0.0,0.0,1.0,neutral,False,,"Пострадала женщина от атаки БПЛА, не связано с миграцией.",True,batch,3758
625,international_outflow,Число выбывших из страны,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
625,large_families_housing,"Многодетные семьи, улучшившие жилищные условия",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3174
625,life_expectancy,Ожидаемая продолжительность жизни,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
625,living_wage,Величина прожиточного минимума на душу населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1300
625,male_population,Число мужчин,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
625,marriage_rate,Число зарегистрированных браков на 1000 населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
625,maternity_capital,"Численность лиц, получивших сертификат на материнский капитал",family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3174
625,mortality_rate,Коэффициент смертности на 1000 человек,safety_mortality,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1593
625,outpatient_clinics,Число амбулаторно-поликлинических организаций,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3573
625,per_capita_income,Среднедушевые денежные доходы населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1300
625,population_size,Численность населения,demography_migration,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3758
625,preschool_coverage,Охват детей до 6 лет дошкольным образованием,family_children_support,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3174
625,primary_housing_price_index,Индексы цен на первичном рынке жилья,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2171
625,qualified_doctors,Численность врачей высшей и первой квалификационных категорий,healthcare,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,3573
625,real_income_index,Реальные денежные доходы населения,economy_income_prices,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,1300
625,secondary_housing_price_index,Индексы цен на вторичном рынке жилья,production_enterprises_housing,0.0,0.0,0.0,0.0,neutral,False,,,False,batch,2171
